,Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
3434,2023-02-16,48.29,60.04,41.21,Papua
3435,2023-02-17,49.02,56.03,41.21,Papua
3436,2023-02-18,51.32,52.76,44.72,Papua
3437,2023-02-19,48.57,56.3,39.15,Papua
3438,2023-02-20,49.71,54.73,41.21,Papua
3439,2023-02-21,47.71,52.16,36.84,Papua
3440,2023-02-22,47.71,52.16,36.84,Papua
3441,2023-02-23,45.14,48.29,25.0,Papua
3442,2023-02-24,48.26,52.76,36.84,Papua
3443,2023-02-25,48.26,52.16,36.84,Papua
3444,2023-02-26,45.92,48.57,25.0,Papua
3445,2023-02-27,48.26,52.16,36.84,Papua
3446,2023-02-28,47.71,52.16,36.84,Papua
3447,2023-03-01,48.77,52.16,39.15,Papua
3448,2023-03-02,49.16,54.03,40.0,Papua
3449,2023-03-03,48.77,54.03,40.0,Papua
3450,2023-03-04,48.77,52.16,36.84,Papua
3451,2023-03-05,45.92,48.57,22.36,Papua
3452,2023-03-06,48.77,53.53,39.15,Papua
3453,2023-03-07,48.77,53.53,39.15,Papua
3454,2023-03-08,47.71,56.42,39.15,Papua
3455,2023-03-09,51.54,58.96,44.72,Papua
3456,2023-03-10,46.48,53.53,36.84,Papua
3457,2023-03-11,52.33,53.84,44.72,Papua
3458,2023-03-12,46.48,53.53,36.84,Papua
3459,2023-03-13,46.48,53.53,34.2,Papua
3460,2023-03-14,46.48,53.96,36.84,Papua
3461,2023-03-15,47.11,55.98,35.57,Papua
3462,2023-03-16,47.52,53.96,34.2,Papua
3463,2023-03-17,47.11,54.65,36.84,Papua
3464,2023-03-18,39.73,45.25,25.98,Papua
3465,2023-03-19,42.79,42.54,36.84,Papua
3466,2023-03-20,42.8,47.66,36.34,Papua
3467,2023-03-21,40.01,43.98,32.71,Papua
3468,2023-03-22,44.4,51.08,34.2,Papua
3469,2023-03-23,44.69,49.73,36.84,Papua
3470,2023-03-24,44.4,49.19,46.42,Papua
3471,2023-03-25,49.75,57.91,63.25,Papua
3472,2023-03-26,43.69,50.3,46.42,Papua
3473,2023-03-27,45.26,47.76,43.09,Papua
3474,2023-03-28,45.26,47.99,43.09,Papua
3475,2023-03-29,46.02,48.14,42.51,Papua
3476,2023-03-30,44.79,46.98,42.51,Papua
3477,2023-03-31,44.8,45.31,42.51,Papua
3478,2023-04-01,42.35,44.84,36.34,Papua
3479,2023-04-02,46.42,50.0,48.99,Papua
3480,2023-04-03,43.35,43.2,37.52,Papua
3481,2023-04-04,48.96,47.81,45.83,Papua
3482,2023-04-05,44.22,42.8,35.24,Papua
3483,2023-04-06,49.31,46.93,44.16,Papua
3484,2023-04-07,48.86,50.48,45.77,Papua
3485,2023-04-08,49.09,49.09,47.65,Papua
3486,2023-04-09,52.98,52.29,55.99,Papua
3487,2023-04-10,58.0,41.2,30.81,Papua
3488,2023-04-11,52.16,39.57,30.61,Papua
3489,2023-04-12,51.43,54.98,52.85,Papua
3490,2023-04-13,49.66,50.65,43.31,Papua
3491,2023-04-14,50.46,51.7,45.59,Papua
3492,2023-04-15,58.86,61.84,77.46,Papua
3493,2023-04-16,48.17,45.7,42.17,Papua
3494,2023-04-17,48.67,48.73,48.8,Papua
3495,2023-04-18,44.84,40.96,36.34,Papua
3496,2023-04-19,45.92,40.91,40.16,Papua
3497,2023-04-20,45.14,44.2,42.03,Papua
3498,2023-04-21,46.16,44.43,41.51,Papua
3499,2023-04-22,43.9,40.95,35.67,Papua
3500,2023-04-23,45.84,44.08,38.81,Papua
3501,2023-04-24,43.25,44.01,37.67,Papua
3502,2023-04-25,45.38,48.56,40.31,Papua
3503,2023-04-26,45.79,48.97,40.71,Papua
3504,2023-04-27,45.26,43.56,40.71,Papua
3505,2023-04-28,48.01,46.89,45.59,Papua
3506,2023-04-29,45.39,44.08,40.12,Papua
3507,2023-04-30,44.53,44.2,36.82,Papua
3508,2023-05-01,50.0,47.94,45.79,Papua
3509,2023-05-02,45.39,44.87,36.82,Papua
3510,2023-05-03,47.52,45.69,44.27,Papua
3511,2023-05-04,47.71,48.06,46.81,Papua
3512,2023-05-05,48.17,47.71,45.79,Papua
3513,2023-05-06,45.02,45.9,45.59,Papua
3514,2023-05-07,47.82,46.82,45.79,Papua
3515,2023-05-08,45.02,45.9,44.86,Papua
3516,2023-05-09,45.02,45.9,44.86,Papua
3517,2023-05-10,45.12,46.11,40.41,Papua
3518,2023-05-11,45.79,47.65,46.69,Papua
3519,2023-05-12,46.51,47.32,48.9,Papua
3520,2023-05-13,33.82,45.84,50.08,Papua
3521,2023-05-14,46.29,44.81,50.08,Papua
3522,2023-05-15,45.79,45.52,47.94,Papua
3523,2023-05-16,47.19,46.06,52.22,Papua
3524,2023-05-17,47.11,46.51,50.49,Papua
3525,2023-05-18,47.11,48.27,50.49,Papua
3526,2023-05-19,49.25,48.52,47.75,Papua
3527,2023-01-06,46.15,42.22,37.07,Sumatera Utara
3528,2023-01-07,44.79,40.73,37.0,Sumatera Utara
3529,2023-01-08,44.93,41.03,38.05,Sumatera Utara
3530,2023-01-09,46.52,41.68,36.77,Sumatera Utara
3531,2023-01-10,46.05,40.15,35.24,Sumatera Utara
3532,2023-01-11,46.01,40.52,36.73,Sumatera Utara
3533,2023-01-12,45.79,40.57,36.63,Sumatera Utara
3534,2023-01-13,45.42,40.5,37.2,Sumatera Utara
3535,2023-01-14,46.88,40.38,36.41,Sumatera Utara
3536,2023-01-15,40.42,40.06,35.96,Sumatera Utara
3537,2023-01-16,45.07,39.64,34.84,Sumatera Utara
3538,2023-01-17,46.15,39.43,34.69,Sumatera Utara
3539,2023-01-18,47.1,39.9,35.2,Sumatera Utara
3540,2023-01-19,46.66,40.27,35.7,Sumatera Utara
3541,2023-01-20,45.7,40.24,35.7,Sumatera Utara
3542,2023-01-21,45.44,40.53,36.46,Sumatera Utara
3543,2023-01-22,45.33,40.6,34.89,Sumatera Utara
3544,2023-01-23,45.52,40.62,35.73,Sumatera Utara
3545,2023-01-24,45.8,40.28,36.52,Sumatera Utara
3546,2023-01-25,45.03,39.53,36.06,Sumatera Utara
3547,2023-01-26,45.24,40.71,35.42,Sumatera Utara
3548,2023-01-27,46.36,40.15,35.67,Sumatera Utara
3549,2023-01-28,46.46,40.94,36.26,Sumatera Utara
3550,2023-01-29,47.05,41.72,35.81,Sumatera Utara
3551,2023-01-30,47.55,40.25,35.9,Sumatera Utara
3552,2023-01-31,47.49,40.6,37.49,Sumatera Utara
3553,2023-02-01,47.19,41.03,38.2,Sumatera Utara
3554,2023-02-02,47.11,40.92,37.67,Sumatera Utara
3555,2023-02-03,47.05,41.99,37.26,Sumatera Utara
3556,2023-02-04,47.08,41.31,36.88,Sumatera Utara
3557,2023-02-05,48.19,41.13,37.07,Sumatera Utara
3558,2023-02-06,47.39,40.79,37.3,Sumatera Utara
3559,2023-02-07,47.25,40.76,38.73,Sumatera Utara
3560,2023-02-08,47.46,40.14,37.08,Sumatera Utara
3561,2023-02-09,47.08,39.59,36.75,Sumatera Utara
3562,2023-02-10,46.86,40.75,36.69,Sumatera Utara
3563,2023-02-11,46.73,39.32,35.57,Sumatera Utara
3564,2023-02-12,46.93,39.51,36.04,Sumatera Utara
3565,2023-02-13,46.93,29.3,35.81,Sumatera Utara
3566,2023-02-14,46.97,38.62,38.11,Sumatera Utara
3567,2023-02-15,46.25,39.07,36.18,Sumatera Utara
3568,2023-02-16,46.93,39.18,36.59,Sumatera Utara
3569,2023-02-17,48.27,40.8,37.51,Sumatera Utara
3570,2023-02-18,47.69,39.56,36.41,Sumatera Utara
3571,2023-02-19,47.02,39.22,35.67,Sumatera Utara
3572,2023-02-20,45.88,38.32,35.19,Sumatera Utara
3573,2023-02-21,45.84,39.1,35.14,Sumatera Utara
3574,2023-02-22,46.77,39.29,35.4,Sumatera Utara
3575,2023-02-23,46.03,39.25,35.51,Sumatera Utara
3576,2023-02-24,45.47,38.66,35.88,Sumatera Utara
3577,2023-02-25,45.62,39.17,35.82,Sumatera Utara
3578,2023-02-26,44.72,38.04,36.2,Sumatera Utara
3579,2023-02-27,46.05,39.92,36.03,Sumatera Utara
3580,2023-02-28,46.23,38.88,36.09,Sumatera Utara
3581,2023-03-01,46.67,38.9,35.17,Sumatera Utara
3582,2023-03-02,46.89,39.09,36.17,Sumatera Utara
3583,2023-03-03,46.89,40.57,36.62,Sumatera Utara
3584,2023-03-04,46.4,38.91,36.72,Sumatera Utara
3585,2023-03-05,46.5,38.98,36.52,Sumatera Utara
3586,2023-03-06,47.24,39.96,35.7,Sumatera Utara
3587,2023-03-07,45.67,39.71,36.32,Sumatera Utara
3588,2023-03-08,44.91,39.39,36.22,Sumatera Utara
3589,2023-03-09,45.48,39.48,35.91,Sumatera Utara
3590,2023-03-10,45.06,39.42,36.03,Sumatera Utara
3591,2023-03-11,45.96,38.81,35.12,Sumatera Utara
3592,2023-03-12,44.76,38.45,35.81,Sumatera Utara
3593,2023-03-13,45.0,38.32,36.76,Sumatera Utara
3594,2023-03-14,45.11,38.19,35.76,Sumatera Utara
3595,2023-03-15,44.94,38.28,35.04,Sumatera Utara
3596,2023-03-16,45.44,38.3,35.09,Sumatera Utara
3597,2023-03-17,45.25,38.27,35.34,Sumatera Utara
3598,2023-03-18,44.3,37.02,34.91,Sumatera Utara
3599,2023-03-19,44.71,36.79,34.57,Sumatera Utara
3600,2023-03-20,44.87,37.88,34.16,Sumatera Utara
3601,2023-03-21,45.96,39.34,36.01,Sumatera Utara
3602,2023-03-22,43.86,39.25,31.81,Sumatera Utara
3603,2023-03-23,43.27,38.93,35.31,Sumatera Utara
3604,2023-03-24,44.21,38.64,35.61,Sumatera Utara
3605,2023-03-25,45.36,38.08,34.83,Sumatera Utara
3606,2023-03-26,45.14,39.18,35.07,Sumatera Utara
3607,2023-03-27,47.89,40.3,35.91,Sumatera Utara
3608,2023-03-28,46.81,39.37,35.23,Sumatera Utara
3609,2023-03-29,46.32,38.74,35.44,Sumatera Utara
3610,2023-03-30,47.39,39.53,36.03,Sumatera Utara
3611,2023-03-31,46.05,39.04,36.19,Sumatera Utara
3612,2023-04-01,46.05,38.5,35.68,Sumatera Utara
3613,2023-04-02,46.62,39.0,35.9,Sumatera Utara
3614,2023-04-03,46.96,38.47,35.61,Sumatera Utara
3615,2023-04-04,44.94,38.16,35.33,Sumatera Utara
3616,2023-04-05,44.1,37.24,35.27,Sumatera Utara
3617,2023-04-06,44.75,36.75,34.95,Sumatera Utara
3618,2023-04-07,33.01,37.41,35.67,Sumatera Utara
3619,2023-04-08,46.85,37.5,35.69,Sumatera Utara
3620,2023-04-09,46.76,37.06,35.58,Sumatera Utara
3621,2023-04-10,45.63,37.05,36.26,Sumatera Utara
3622,2023-04-11,45.49,36.37,36.42,Sumatera Utara
3623,2023-04-12,46.69,36.39,35.82,Sumatera Utara
3624,2023-04-13,45.34,36.09,36.42,Sumatera Utara
3625,2023-04-14,45.69,36.73,36.83,Sumatera Utara
3626,2023-04-15,45.65,36.87,36.29,Sumatera Utara
3627,2023-04-16,45.43,37.07,36.83,Sumatera Utara
3628,2023-04-17,44.98,36.31,36.58,Sumatera Utara
3629,2023-04-18,44.85,36.3,35.28,Sumatera Utara
3630,2023-04-19,45.29,35.99,35.6,Sumatera Utara
3631,2023-04-20,46.27,37.64,35.89,Sumatera Utara
3632,2023-04-21,47.01,37.01,37.07,Sumatera Utara
3633,2023-04-22,47.29,38.86,36.19,Sumatera Utara
3634,2023-04-23,47.29,38.86,36.19,Sumatera Utara
3635,2023-04-24,48.97,42.43,38.23,Sumatera Utara
3636,2023-04-25,47.27,39.36,36.84,Sumatera Utara
3637,2023-04-26,46.47,37.67,35.62,Sumatera Utara
3638,2023-04-27,46.58,37.33,35.55,Sumatera Utara
3639,2023-04-28,46.4,37.09,35.79,Sumatera Utara
3640,2023-04-29,45.73,37.71,36.01,Sumatera Utara
3641,2023-04-30,47.8,38.39,36.54,Sumatera Utara
3642,2023-05-01,47.1,38.49,32.0,Sumatera Utara
3643,2023-05-02,48.43,39.21,37.87,Sumatera Utara
3644,2023-05-03,46.95,38.53,36.39,Sumatera Utara
3645,2023-05-04,45.65,38.03,36.47,Sumatera Utara
3646,2023-05-05,46.3,37.35,37.17,Sumatera Utara
3647,2023-05-06,46.44,37.08,37.48,Sumatera Utara
3648,2023-05-07,46.58,37.53,38.04,Sumatera Utara
3649,2023-05-08,47.31,37.51,38.19,Sumatera Utara
3650,2023-05-09,47.53,37.89,38.43,Sumatera Utara
3651,2023-05-10,47.57,37.53,37.85,Sumatera Utara
3652,2023-05-11,47.93,37.51,37.58,Sumatera Utara
3653,2023-05-12,47.42,36.65,38.72,Sumatera Utara
3654,2023-05-13,47.45,37.34,38.81,Sumatera Utara
3655,2023-05-14,47.95,38.04,39.31,Sumatera Utara
3656,2023-05-15,47.24,36.57,37.69,Sumatera Utara
3657,2023-05-16,48.16,38.03,37.8,Sumatera Utara
3658,2023-05-17,47.62,37.13,38.04,Sumatera Utara
3659,2023-05-18,48.3,37.51,38.25,Sumatera Utara
3660,2023-05-19,47.05,37.77,37.92,Sumatera Utara
3661,2023-01-06,47.07,41.83,45.38,Riau
3662,2023-01-07,47.47,40.95,41.27,Riau
3663,2023-01-08,43.48,40.06,38.26,Riau
3664,2023-01-09,43.6,38.95,36.88,Riau
3665,2023-01-10,45.78,41.52,41.85,Riau
3666,2023-01-11,47.97,43.8,39.2,Riau
3667,2023-01-12,47.08,41.77,40.96,Riau
3668,2023-01-13,47.66,42.41,43.58,Riau
3669,2023-01-14,47.43,42.16,42.11,Riau
3670,2023-01-15,44.51,40.6,39.27,Riau
3671,2023-01-16,48.32,41.56,43.21,Riau
3672,2023-01-17,47.75,42.05,42.09,Riau
3673,2023-01-18,50.38,37.87,43.64,Riau
3674,2023-01-19,47.72,42.0,42.92,Riau
3675,2023-01-20,47.5,42.44,42.14,Riau
3676,2023-01-21,49.04,41.75,44.66,Riau
3677,2023-01-22,46.29,41.64,38.85,Riau
3678,2023-01-23,48.85,41.39,43.23,Riau
3679,2023-01-24,48.5,43.05,43.53,Riau
3680,2023-01-25,40.39,42.94,43.5,Riau
3681,2023-01-26,48.87,42.53,43.97,Riau
3682,2023-01-27,48.9,43.14,44.48,Riau
3683,2023-01-28,49.16,42.05,44.31,Riau
3684,2023-01-29,48.2,40.88,40.15,Riau
3685,2023-01-30,50.55,43.99,46.26,Riau
3686,2023-01-31,51.5,43.77,47.4,Riau
3687,2023-02-01,52.54,43.34,44.57,Riau
3688,2023-02-02,53.91,43.29,45.23,Riau
3689,2023-02-03,53.24,43.59,46.57,Riau
3690,2023-02-04,53.08,42.49,43.97,Riau
3691,2023-02-05,51.57,42.28,42.57,Riau
3692,2023-02-06,52.43,42.75,42.57,Riau
3693,2023-02-07,51.49,43.49,44.27,Riau
3694,2023-02-08,53.46,43.69,42.57,Riau
3695,2023-02-09,55.43,42.74,44.71,Riau
3696,2023-02-10,55.78,42.57,44.82,Riau
3697,2023-02-11,55.36,43.34,44.15,Riau
3698,2023-02-12,55.5,42.13,41.39,Riau
3699,2023-02-13,57.08,42.67,43.64,Riau
3700,2023-02-14,54.4,42.58,42.75,Riau
3701,2023-02-15,55.5,42.81,45.28,Riau
3702,2023-02-16,55.83,42.84,44.48,Riau
3703,2023-02-17,56.04,42.54,32.02,Riau
3704,2023-02-18,57.06,44.88,45.09,Riau
3705,2023-02-19,55.7,42.58,42.99,Riau
3706,2023-02-20,55.33,42.23,42.32,Riau
3707,2023-02-21,54.79,43.07,42.32,Riau
3708,2023-02-22,53.8,41.08,42.32,Riau
3709,2023-02-23,54.66,42.38,41.05,Riau
3710,2023-02-24,52.8,42.81,43.96,Riau
3711,2023-02-25,53.85,40.89,39.9,Riau
3712,2023-02-26,53.37,41.57,39.9,Riau
3713,2023-02-27,53.66,41.04,39.56,Riau
3714,2023-02-28,50.8,40.7,39.56,Riau
3715,2023-03-01,52.0,41.88,39.87,Riau
3716,2023-03-02,53.3,41.65,39.7,Riau
3717,2023-03-03,52.73,40.97,38.17,Riau
3718,2023-03-04,54.49,42.05,42.45,Riau
3719,2023-03-05,53.67,41.61,41.78,Riau
3720,2023-03-06,53.73,41.5,41.78,Riau
3721,2023-03-07,51.53,41.55,43.29,Riau
3722,2023-03-08,53.06,41.85,42.29,Riau
3723,2023-03-09,52.19,41.26,40.26,Riau
3724,2023-03-10,53.67,41.26,41.78,Riau
3725,2023-03-11,53.46,41.35,40.31,Riau
3726,2023-03-12,53.67,41.41,41.21,Riau
3727,2023-03-13,51.6,41.55,42.39,Riau
3728,2023-03-14,51.97,42.43,41.6,Riau
3729,2023-03-15,40.11,42.52,42.39,Riau
3730,2023-03-16,50.79,42.73,43.29,Riau
3731,2023-03-17,51.77,43.29,42.15,Riau
3732,2023-03-18,54.26,42.83,41.27,Riau
3733,2023-03-19,54.75,43.86,41.27,Riau
3734,2023-03-20,52.93,43.59,43.07,Riau
3735,2023-03-21,53.74,43.07,41.78,Riau
3736,2023-03-22,51.96,42.95,41.83,Riau
3737,2023-03-23,52.93,42.87,41.78,Riau
3738,2023-03-24,54.17,42.39,39.56,Riau
3739,2023-03-25,53.74,43.75,41.78,Riau
3740,2023-03-26,52.93,43.14,41.05,Riau
3741,2023-03-27,51.68,41.88,39.56,Riau
3742,2023-03-28,51.23,42.01,39.56,Riau
3743,2023-03-29,54.79,42.64,41.41,Riau
3744,2023-03-30,54.4,36.35,39.87,Riau
3745,2023-03-31,53.58,43.4,42.32,Riau
3746,2023-04-01,52.81,36.47,41.5,Riau
3747,2023-04-02,43.01,41.64,38.55,Riau
3748,2023-04-03,53.49,42.13,42.32,Riau
3749,2023-04-04,51.64,42.96,42.32,Riau
3750,2023-04-05,52.2,41.91,42.32,Riau
3751,2023-04-06,51.79,42.96,43.96,Riau
3752,2023-04-07,53.82,42.78,39.87,Riau
3753,2023-04-08,53.07,42.24,41.41,Riau
3754,2023-04-09,53.92,43.59,43.44,Riau
3755,2023-04-10,54.18,43.2,41.41,Riau
3756,2023-04-11,52.38,43.59,41.41,Riau
3757,2023-04-12,52.52,43.27,43.05,Riau
3758,2023-04-13,43.54,41.84,42.54,Riau
3759,2023-04-14,53.79,42.58,41.41,Riau
3760,2023-04-15,53.26,41.84,39.87,Riau
3761,2023-04-16,53.26,41.64,39.87,Riau
3762,2023-04-17,52.3,42.74,41.41,Riau
3763,2023-04-18,51.89,42.35,41.09,Riau
3764,2023-04-19,52.68,43.49,40.36,Riau
3765,2023-04-20,52.8,41.57,38.95,Riau
3766,2023-04-21,53.79,43.27,41.41,Riau
3767,2023-04-22,53.77,41.97,39.87,Riau
3768,2023-04-23,54.26,43.59,42.82,Riau
3769,2023-04-24,56.95,44.24,41.69,Riau
3770,2023-04-25,53.68,42.05,39.87,Riau
3771,2023-04-26,53.46,43.14,41.41,Riau
3772,2023-04-27,53.49,43.6,41.41,Riau
3773,2023-04-28,52.62,42.79,39.87,Riau
3774,2023-04-29,53.6,42.6,39.87,Riau
3775,2023-04-30,54.06,42.08,41.41,Riau
3776,2023-05-01,54.78,43.32,39.87,Riau
3777,2023-05-02,54.02,43.71,42.69,Riau
3778,2023-05-03,53.85,43.71,40.21,Riau
3779,2023-05-04,52.68,42.96,42.98,Riau
3780,2023-05-05,54.58,43.14,40.82,Riau
3781,2023-05-06,53.49,44.25,41.41,Riau
3782,2023-05-07,54.06,43.21,39.87,Riau
3783,2023-05-08,52.25,41.63,42.29,Riau
3784,2023-05-09,53.02,42.9,40.72,Riau
3785,2023-05-10,53.68,43.01,41.41,Riau
3786,2023-05-11,53.68,42.97,39.75,Riau
3787,2023-05-12,55.49,42.08,39.87,Riau
3788,2023-05-13,54.15,43.24,40.82,Riau
3789,2023-05-14,55.44,42.38,41.51,Riau
3790,2023-05-15,53.82,41.37,40.31,Riau
3791,2023-05-16,53.92,42.35,41.41,Riau
3792,2023-05-17,54.96,41.98,38.82,Riau
3793,2023-05-18,51.82,42.24,39.87,Riau
3794,2023-05-19,57.74,43.18,39.79,Riau
3795,2023-01-06,35.11,35.6,34.56,Banten
3796,2023-01-07,33.62,34.91,34.7,Banten
3797,2023-01-08,35.0,35.8,34.29,Banten
3798,2023-01-09,33.66,35.0,33.72,Banten
3799,2023-01-10,34.29,35.97,33.76,Banten
3800,2023-01-11,31.88,35.37,34.16,Banten
3801,2023-01-12,32.15,32.96,34.25,Banten
3802,2023-01-13,35.31,35.41,34.37,Banten
3803,2023-01-14,34.92,35.29,33.44,Banten
3804,2023-01-15,34.36,34.32,34.23,Banten
3805,2023-01-16,34.61,34.01,33.89,Banten
3806,2023-01-17,34.82,34.53,34.04,Banten
3807,2023-01-18,34.3,34.44,34.17,Banten
3808,2023-01-19,34.17,34.58,34.24,Banten
3809,2023-01-20,34.9,34.9,34.71,Banten
3810,2023-01-21,35.01,34.51,34.59,Banten
3811,2023-01-22,34.1,34.28,34.82,Banten
3812,2023-01-23,33.92,34.7,34.56,Banten
3813,2023-01-24,33.6,34.99,33.94,Banten
3814,2023-01-25,33.89,35.13,34.2,Banten
3815,2023-01-26,34.85,34.65,34.39,Banten
3816,2023-01-27,33.11,34.18,33.69,Banten
3817,2023-01-28,33.85,35.49,34.29,Banten
3818,2023-01-29,33.53,34.43,33.93,Banten
3819,2023-01-30,33.92,34.84,34.17,Banten
3820,2023-01-31,34.44,34.67,34.42,Banten
3821,2023-02-01,33.1,34.69,34.02,Banten
3822,2023-02-02,34.49,34.24,33.91,Banten
3823,2023-02-03,35.11,34.78,34.01,Banten
3824,2023-02-04,34.87,34.07,31.22,Banten
3825,2023-02-05,34.0,33.82,33.55,Banten
3826,2023-02-06,34.27,33.86,31.61,Banten
3827,2023-02-07,33.81,34.07,34.08,Banten
3828,2023-02-08,34.22,34.32,34.09,Banten
3829,2023-02-09,34.19,34.19,33.99,Banten
3830,2023-02-10,34.39,34.36,34.41,Banten
3831,2023-02-11,33.73,34.3,33.93,Banten
3832,2023-02-12,31.24,34.29,33.84,Banten
3833,2023-02-13,33.95,34.45,33.72,Banten
3834,2023-02-14,33.76,34.2,33.19,Banten
3835,2023-02-15,34.06,34.44,33.49,Banten
3836,2023-02-16,34.2,34.1,33.34,Banten
3837,2023-02-17,34.11,33.88,32.93,Banten
3838,2023-02-18,33.61,33.26,32.98,Banten
3839,2023-02-19,33.71,33.19,32.76,Banten
3840,2023-02-20,34.23,33.83,32.99,Banten
3841,2023-02-21,33.48,33.04,32.6,Banten
3842,2023-02-22,33.12,33.19,32.77,Banten
3843,2023-02-23,33.44,33.11,32.78,Banten
3844,2023-02-24,33.24,32.76,32.3,Banten
3845,2023-02-25,32.9,33.2,32.92,Banten
3846,2023-02-26,32.88,33.54,31.68,Banten
3847,2023-02-27,33.67,33.64,32.61,Banten
3848,2023-02-28,34.2,33.57,32.87,Banten
3849,2023-03-01,34.23,33.95,33.2,Banten
3850,2023-03-02,34.02,33.76,33.08,Banten
3851,2023-03-03,33.69,33.24,32.72,Banten
3852,2023-03-04,34.43,33.5,33.17,Banten
3853,2023-03-05,34.66,33.58,33.7,Banten
3854,2023-03-06,34.05,33.64,33.24,Banten
3855,2023-03-07,34.57,33.34,33.15,Banten
3856,2023-03-08,33.86,33.16,32.45,Banten
3857,2023-03-09,33.63,33.04,32.72,Banten
3858,2023-03-10,33.62,33.04,33.0,Banten
3859,2023-03-11,33.76,33.01,32.82,Banten
3860,2023-03-12,33.21,32.76,32.89,Banten
3861,2023-03-13,34.05,33.47,32.93,Banten
3862,2023-03-14,33.61,33.26,33.12,Banten
3863,2023-03-15,34.19,33.41,33.41,Banten
3864,2023-03-16,34.38,33.8,33.19,Banten
3865,2023-03-17,34.39,33.61,32.76,Banten
3866,2023-03-18,33.63,33.69,32.9,Banten
3867,2023-03-19,33.47,32.87,33.02,Banten
3868,2023-03-20,33.76,33.48,33.14,Banten
3869,2023-03-21,33.93,33.13,33.15,Banten
3870,2023-03-22,33.06,32.3,32.78,Banten
3871,2023-03-23,33.16,31.94,32.59,Banten
3872,2023-03-24,33.77,33.42,33.28,Banten
3873,2023-03-25,32.85,32.78,32.94,Banten
3874,2023-03-26,32.77,32.74,32.44,Banten
3875,2023-03-27,33.81,33.17,33.34,Banten
3876,2023-03-28,33.71,32.98,32.88,Banten
3877,2023-03-29,33.17,33.0,32.57,Banten
3878,2023-03-30,33.61,32.85,32.72,Banten
3879,2023-03-31,33.39,33.2,32.7,Banten
3880,2023-04-01,33.39,33.05,32.66,Banten
3881,2023-04-02,33.67,32.96,32.32,Banten
3882,2023-04-03,33.57,32.47,30.79,Banten
3883,2023-04-04,33.18,32.25,32.53,Banten
3884,2023-04-05,33.69,33.0,32.74,Banten
3885,2023-04-06,33.56,32.69,32.74,Banten
3886,2023-04-07,31.04,32.67,33.24,Banten
3887,2023-04-08,33.49,32.49,32.78,Banten
3888,2023-04-09,32.97,32.99,32.86,Banten
3889,2023-04-10,33.46,32.51,32.67,Banten
3890,2023-04-11,33.77,32.63,32.78,Banten
3891,2023-04-12,33.1,32.26,32.19,Banten
3892,2023-04-13,33.63,32.47,32.65,Banten
3893,2023-04-14,33.89,32.54,32.61,Banten
3894,2023-04-15,32.56,31.82,33.37,Banten
3895,2023-04-16,32.87,32.02,31.26,Banten
3896,2023-04-17,33.09,32.44,33.13,Banten
3897,2023-04-18,31.13,32.15,32.91,Banten
3898,2023-04-19,33.69,33.0,33.79,Banten
3899,2023-04-20,34.23,33.03,33.68,Banten
3900,2023-04-21,33.83,33.51,34.24,Banten
3901,2023-04-22,34.44,35.36,33.1,Banten
3902,2023-04-23,33.93,33.89,34.8,Banten
3903,2023-04-24,34.53,33.56,34.5,Banten
3904,2023-04-25,34.79,34.57,32.4,Banten
3905,2023-04-26,33.99,33.85,33.67,Banten
3906,2023-04-27,34.17,33.56,33.8,Banten
3907,2023-04-28,33.26,32.78,34.1,Banten
3908,2023-04-29,34.51,33.14,33.74,Banten
3909,2023-04-30,33.23,33.16,34.01,Banten
3910,2023-05-01,33.81,32.89,31.65,Banten
3911,2023-05-02,33.49,32.88,32.79,Banten
3912,2023-05-03,33.7,32.88,33.45,Banten
3913,2023-05-04,33.77,32.96,32.95,Banten
3914,2023-05-05,33.41,33.46,33.11,Banten
3915,2023-05-06,33.26,33.07,30.9,Banten
3916,2023-05-07,33.24,33.31,33.05,Banten
3917,2023-05-08,33.85,33.15,33.03,Banten
3918,2023-05-09,33.95,33.26,33.34,Banten
3919,2023-05-10,33.71,32.76,33.04,Banten
3920,2023-05-11,33.59,32.71,32.19,Banten
3921,2023-05-12,33.98,33.44,32.79,Banten
3922,2023-05-13,33.27,32.9,29.37,Banten
3923,2023-05-14,33.59,32.81,31.9,Banten
3924,2023-05-15,33.47,33.26,32.39,Banten
3925,2023-05-16,33.96,32.97,32.46,Banten
3926,2023-05-17,31.03,30.73,32.79,Banten
3927,2023-05-18,33.7,32.6,30.88,Banten
3928,2023-05-19,33.24,27.3,32.88,Banten
3929,2023-01-06,48.8,43.38,39.42,Kepulauan Riau
3930,2023-01-07,57.47,46.73,46.36,Kepulauan Riau
3931,2023-01-08,59.57,47.95,46.36,Kepulauan Riau
3932,2023-01-09,64.57,48.21,42.22,Kepulauan Riau
3933,2023-01-10,53.65,44.0,38.07,Kepulauan Riau
3934,2023-01-11,53.85,45.67,38.33,Kepulauan Riau
3935,2023-01-12,52.53,41.44,40.52,Kepulauan Riau
3936,2023-01-13,48.68,41.9,43.36,Kepulauan Riau
3937,2023-01-14,48.68,41.29,42.84,Kepulauan Riau
3938,2023-01-15,47.95,38.53,40.25,Kepulauan Riau
3939,2023-01-16,46.9,36.97,36.79,Kepulauan Riau
3940,2023-01-17,44.06,34.55,36.02,Kepulauan Riau
3941,2023-01-18,43.31,34.66,42.84,Kepulauan Riau
