Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
2023-02-11,32.93,37.63,35.0,Sulawesi Tengah
2023-02-12,33.04,37.11,35.0,Sulawesi Tengah
2023-02-15,34.21,39.28,55.0,Sulawesi Tengah
2023-02-25,33.81,36.76,40.0,Sulawesi Tengah
2023-03-11,32.96,36.3,40.0,Sulawesi Tengah
2023-03-12,33.26,38.01,40.0,Sulawesi Tengah
2023-03-13,32.59,36.06,35.0,Sulawesi Tengah
2023-03-14,32.47,36.01,35.0,Sulawesi Tengah
2023-03-15,32.68,36.85,40.0,Sulawesi Tengah
2023-03-16,34.08,35.98,560.0,Sulawesi Tengah
2023-03-17,34.31,37.08,35.0,Sulawesi Tengah
2023-03-18,33.25,36.5,35.0,Sulawesi Tengah
2023-03-19,33.68,36.89,600.0,Sulawesi Tengah
2023-03-20,33.59,37.9,35.0,Sulawesi Tengah
2023-03-21,33.29,38.07,35.0,Sulawesi Tengah
2023-03-22,32.5,37.5,35.0,Sulawesi Tengah
2023-03-23,32.61,37.3,50.0,Sulawesi Tengah
2023-03-24,33.39,38.04,52.44,Sulawesi Tengah
2023-03-25,33.39,37.89,50.0,Sulawesi Tengah
2023-03-26,32.9,37.59,47.43,Sulawesi Tengah
2023-03-27,33.09571428571429,38.83,47.43,Sulawesi Tengah
2023-03-28,33.09,39.12,45.0,Sulawesi Tengah
2023-03-29,32.68,37.91,45.0,Sulawesi Tengah
2023-03-30,32.21,36.96,45.0,Sulawesi Tengah
2023-03-31,32.3,36.2,50.0,Sulawesi Tengah
2023-04-01,31.74,36.85,45.0,Sulawesi Tengah
2023-04-02,32.57367346938776,36.74,45.0,Sulawesi Tengah
2023-04-03,31.63,37.81,50.0,Sulawesi Tengah
2023-04-04,34.56,36.57,50.0,Sulawesi Tengah
2023-04-05,33.86,37.33,50.0,Sulawesi Tengah
2023-04-06,34.13,37.98,50.0,Sulawesi Tengah
2023-04-08,34.06,37.84,44.72,Sulawesi Tengah
2023-04-09,35.44,37.11,44.72,Sulawesi Tengah
2023-04-10,35.26,37.29,45.0,Sulawesi Tengah
2023-04-11,33.22,36.27,40.0,Sulawesi Tengah
2023-04-12,33.27,36.29,45.0,Sulawesi Tengah
2023-04-13,32.32,35.85,45.0,Sulawesi Tengah
2023-04-14,30.9,36.03,45.0,Sulawesi Tengah
2023-04-15,31.5,36.66857142857143,45.0,Sulawesi Tengah
2023-04-16,31.74,35.88,45.0,Sulawesi Tengah
2023-04-17,31.29,34.97,40.0,Sulawesi Tengah
2023-04-18,32.034285714285716,35.99408163265306,45.0,Sulawesi Tengah
2023-04-19,31.864897959183676,35.954664723032074,43.47,Sulawesi Tengah
2023-04-20,31.664169096209914,35.90675968346522,36.94,Sulawesi Tengah
2023-04-21,31.570478967097046,35.91486820967454,40.66,Sulawesi Tengah
2023-04-22,33.86,35.93,45.0,Sulawesi Tengah
2023-04-23,31.27,34.85,45.0,Sulawesi Tengah
2023-04-25,32.65,35.84,45.0,Sulawesi Tengah
2023-04-26,33.25,35.38,50.0,Sulawesi Tengah
2023-04-27,33.28,36.09,45.0,Sulawesi Tengah
2023-04-28,33.39,35.37,45.0,Sulawesi Tengah
2023-04-29,32.86,35.08,45.0,Sulawesi Tengah
2023-04-30,31.84,35.63,45.0,Sulawesi Tengah
2023-05-01,32.69,36.03,45.0,Sulawesi Tengah
2023-05-02,32.21,34.77,45.0,Sulawesi Tengah
2023-05-03,32.11,35.478571428571435,50.0,Sulawesi Tengah
2023-05-04,32.74,35.49,45.0,Sulawesi Tengah
2023-05-05,33.0,35.49,45.0,Sulawesi Tengah
2023-05-06,33.0,35.63,45.0,Sulawesi Tengah
2023-05-07,33.01,35.59,45.0,Sulawesi Tengah
2023-05-08,32.86,35.61,50.0,Sulawesi Tengah
2023-05-09,32.63,35.51,40.0,Sulawesi Tengah
2023-05-10,34.06,35.38,45.0,Sulawesi Tengah
2023-05-11,34.29,35.91,50.0,Sulawesi Tengah
2023-05-12,34.48,35.87,50.0,Sulawesi Tengah
2023-05-13,33.8,34.89,50.0,Sulawesi Tengah
2023-05-14,34.75,35.29,50.0,Sulawesi Tengah
2023-05-15,34.59,34.67,50.0,Sulawesi Tengah
2023-05-16,34.19,36.28,45.0,Sulawesi Tengah
2023-05-17,34.7,36.75,50.0,Sulawesi Tengah
2023-05-18,34.07,36.22,50.0,Sulawesi Tengah
2023-05-19,34.43,36.65,50.0,Sulawesi Tengah
2023-05-20,34.13,36.77,50.0,Sulawesi Tengah
2023-05-21,34.13,37.32,50.0,Sulawesi Tengah
2023-05-22,34.13,36.04,50.0,Sulawesi Tengah
2023-05-23,33.94,37.04,50.0,Sulawesi Tengah
2023-05-24,33.54,36.65,45.0,Sulawesi Tengah
2023-05-25,33.78,37.57,50.0,Sulawesi Tengah
2023-05-26,33.73,37.32,50.0,Sulawesi Tengah
2023-05-27,34.04,37.78,50.0,Sulawesi Tengah
2023-05-28,33.64,36.24,45.0,Sulawesi Tengah
2023-05-29,33.51,37.12,45.0,Sulawesi Tengah
2023-05-30,32.92,35.29,50.0,Sulawesi Tengah
2023-05-31,32.38,35.4,50.0,Sulawesi Tengah
2023-06-01,33.08,35.79,50.0,Sulawesi Tengah
2023-06-02,33.32857142857142,36.08,50.0,Sulawesi Tengah
2023-06-03,33.76,36.94,50.0,Sulawesi Tengah
2023-06-04,33.78,36.42,50.0,Sulawesi Tengah
2023-06-05,33.14,36.22,40.0,Sulawesi Tengah
2023-06-06,32.94,35.56,50.0,Sulawesi Tengah
2023-06-07,34.0,36.97,50.0,Sulawesi Tengah
2023-06-08,34.3,36.02,50.0,Sulawesi Tengah
2023-01-06,34.62,35.57,36.59,Sulawesi Selatan
2023-01-07,32.26,32.91,36.05,Sulawesi Selatan
2023-01-08,33.5,32.91,35.52,Sulawesi Selatan
2023-01-09,34.14,34.3,36.96,Sulawesi Selatan
2023-01-10,37.6,35.6,38.79,Sulawesi Selatan
2023-01-11,31.31,36.51,38.79,Sulawesi Selatan
2023-01-12,39.95,41.36,37.36,Sulawesi Selatan
2023-01-13,36.89,41.77,35.12,Sulawesi Selatan
2023-01-14,38.75,42.17,35.14,Sulawesi Selatan
2023-01-15,39.95,41.73,36.47,Sulawesi Selatan
2023-01-16,38.6,42.65,35.17,Sulawesi Selatan
2023-01-17,37.23,40.04,35.17,Sulawesi Selatan
2023-01-18,35.28,39.58,33.8,Sulawesi Selatan
2023-01-19,31.75,36.24,31.51,Sulawesi Selatan
2023-01-20,33.48,35.86,33.23,Sulawesi Selatan
2023-01-21,33.24,35.39,33.23,Sulawesi Selatan
2023-01-22,32.27,36.69,34.25,Sulawesi Selatan
2023-01-23,34.550000000000004,34.65,33.29,Sulawesi Selatan
2023-01-24,33.971428571428575,34.73,33.8,Sulawesi Selatan
2023-01-25,33.50591836734694,34.89,32.74,Sulawesi Selatan
2023-01-26,33.252478134110795,34.49,31.93,Sulawesi Selatan
2023-01-27,31.37,35.14,32.26,Sulawesi Selatan
2023-01-28,30.89,33.57,31.78,Sulawesi Selatan
2023-01-29,31.65,34.71,31.32,Sulawesi Selatan
2023-01-30,31.24,34.07,32.61,Sulawesi Selatan
2023-01-31,31.8,33.49,31.64,Sulawesi Selatan
2023-02-01,31.95834235735111,33.19,32.75,Sulawesi Selatan
2023-02-02,31.737260070208844,32.93,30.83,Sulawesi Selatan
2023-02-03,31.520800346794278,33.1,30.83,Sulawesi Selatan
2023-02-04,31.542343253479174,33.99,31.0,Sulawesi Selatan
2023-02-05,31.41,35.62,32.18,Sulawesi Selatan
2023-02-06,31.60124943254763,35.15,31.75,Sulawesi Selatan
2023-02-07,31.44,34.66,31.75,Sulawesi Selatan
2023-02-08,31.96,35.94,30.19,Sulawesi Selatan
2023-02-09,32.73,34.66,30.19,Sulawesi Selatan
2023-02-10,34.21,36.2,29.59,Sulawesi Selatan
2023-02-11,35.04,36.2,30.1,Sulawesi Selatan
2023-02-12,35.04,36.08,30.85,Sulawesi Selatan
2023-02-13,34.21,35.33,30.64,Sulawesi Selatan
2023-02-14,34.21,35.33,31.05,Sulawesi Selatan
2023-02-15,33.52,34.08,30.19,Sulawesi Selatan
2023-02-16,35.58,34.43,33.33,Sulawesi Selatan
2023-02-17,33.91,34.43,32.18,Sulawesi Selatan
2023-02-18,35.95,35.71,32.79,Sulawesi Selatan
2023-02-19,32.94,34.25,31.42,Sulawesi Selatan
2023-02-20,32.61,32.16,29.75,Sulawesi Selatan
2023-02-21,33.62,32.63,31.91,Sulawesi Selatan
2023-02-22,33.32,32.42,32.26,Sulawesi Selatan
2023-02-23,32.9,33.71857142857142,30.1,Sulawesi Selatan
2023-02-24,33.56,32.44,30.18,Sulawesi Selatan
2023-02-25,33.56,32.44,29.24,Sulawesi Selatan
2023-02-26,34.2,32.86551020408162,30.2,Sulawesi Selatan
2023-02-27,32.11,32.14,28.67,Sulawesi Selatan
2023-02-28,30.97,32.76,29.11,Sulawesi Selatan
2023-03-01,32.94571428571429,32.01,29.85,Sulawesi Selatan
2023-03-02,32.89224489795919,32.62486880466472,30.36,Sulawesi Selatan
2023-03-03,31.51,32.46862557267805,29.75,Sulawesi Selatan
2023-03-04,32.59827988338192,32.47271494020349,28.61,Sulawesi Selatan
2023-03-05,32.01,32.47738850308969,29.50714285714286,Sulawesi Selatan
2023-03-06,32.14803415243648,32.42194254580513,29.408163265306126,Sulawesi Selatan
2023-03-07,32.56,32.01,29.03,Sulawesi Selatan
2023-03-08,33.74,32.01,29.88,Sulawesi Selatan
2023-03-09,33.1,33.42,29.506472303206998,Sulawesi Selatan
2023-03-10,32.77,32.26,28.82,Sulawesi Selatan
2023-03-11,33.2,33.5,28.82,Sulawesi Selatan
2023-03-12,34.23,34.64,29.77,Sulawesi Selatan
2023-03-13,35.2,34.9,30.19,Sulawesi Selatan
2023-03-14,34.03,34.13,30.62,Sulawesi Selatan
2023-03-15,33.55,34.13,30.62,Sulawesi Selatan
2023-03-16,31.71,33.854285714285716,29.09,Sulawesi Selatan
2023-03-17,33.527142857142856,33.91632653061224,29.704285714285714,Sulawesi Selatan
2023-03-18,33.63530612244899,32.82,28.85,Sulawesi Selatan
2023-03-19,31.88,33.73,29.62,Sulawesi Selatan
2023-03-20,33.36177842565598,32.16,29.813469387755102,Sulawesi Selatan
2023-03-21,31.51,33.43,29.759679300291545,Sulawesi Selatan
2023-03-22,32.739175343606824,33.06,29.74,Sulawesi Selatan
2023-03-23,31.48,33.29,30.12,Sulawesi Selatan
2023-03-24,31.62,33.6,30.12,Sulawesi Selatan
2023-03-25,32.3180371273874,32.2,29.71759266972095,Sulawesi Selatan
2023-03-26,31.07,34.38,29.08,Sulawesi Selatan
2023-03-27,33.37,34.53,30.02,Sulawesi Selatan
2023-03-28,32.88,35.2,30.39,Sulawesi Selatan
2023-03-29,33.05,35.17,30.39,Sulawesi Selatan
2023-03-30,32.58,34.39,30.68,Sulawesi Selatan
2023-03-31,32.27,34.04,31.33,Sulawesi Selatan
2023-04-01,32.83,33.65,31.54,Sulawesi Selatan
2023-04-02,32.27,32.56,31.73,Sulawesi Selatan
2023-04-03,31.85,33.02,30.84,Sulawesi Selatan
2023-04-04,31.85,33.02,30.45,Sulawesi Selatan
2023-04-05,31.58,33.02,28.83,Sulawesi Selatan
2023-04-06,31.02,33.76,29.28,Sulawesi Selatan
2023-04-07,31.67,34.31,31.07,Sulawesi Selatan
2023-04-08,31.94,35.23,32.28,Sulawesi Selatan
2023-04-09,32.86,35.04,32.28,Sulawesi Selatan
2023-04-10,32.86,34.31,31.83,Sulawesi Selatan
2023-04-11,32.44,33.56,31.01,Sulawesi Selatan
2023-04-12,32.68,33.24,31.11,Sulawesi Selatan
2023-04-13,31.63,33.23,31.31,Sulawesi Selatan
2023-04-14,34.96,34.34,30.0,Sulawesi Selatan
2023-04-15,32.83,33.29,30.58,Sulawesi Selatan
2023-04-16,35.12,35.42,29.6,Sulawesi Selatan
2023-04-17,36.06,35.53,30.42,Sulawesi Selatan
2023-04-18,33.38,33.82,30.42,Sulawesi Selatan
2023-04-19,33.74,34.4,31.48,Sulawesi Selatan
2023-04-20,31.18,34.43,29.37,Sulawesi Selatan
2023-04-21,33.26,34.77,30.08,Sulawesi Selatan
2023-04-23,33.652857142857144,34.52285714285715,30.27857142857143,Sulawesi Selatan
2023-04-24,33.82,34.52,29.3,Sulawesi Selatan
2023-04-25,31.72,34.02,30.192653061224494,Sulawesi Selatan
2023-04-26,37.46,38.4,31.0,Sulawesi Selatan
2023-04-27,37.02,37.69,31.18,Sulawesi Selatan
2023-04-28,37.35,39.28,31.82,Sulawesi Selatan
2023-04-29,38.16,39.55,32.66,Sulawesi Selatan
2023-04-30,37.96,38.04,30.7,Sulawesi Selatan
2023-05-01,37.96,37.357142857142854,30.978950437317785,Sulawesi Selatan
2023-05-02,37.55,38.71,31.31,Sulawesi Selatan
2023-05-03,37.55,38.71,31.04,Sulawesi Selatan
2023-05-04,36.48,36.42,30.58,Sulawesi Selatan
2023-05-05,36.48,36.61,30.9,Sulawesi Selatan
2023-05-06,36.4,36.36,30.68,Sulawesi Selatan
2023-05-07,37.94,37.33,31.41,Sulawesi Selatan
2023-05-08,36.8,36.23,31.19,Sulawesi Selatan
2023-05-09,34.81,35.8,31.45,Sulawesi Selatan
2023-05-10,36.22,35.9,30.74,Sulawesi Selatan
2023-05-11,35.95,35.76,32.74,Sulawesi Selatan
2023-05-12,37.15,36.69,31.301428571428573,Sulawesi Selatan
2023-05-13,36.81,36.58,29.47,Sulawesi Selatan
2023-05-14,34.51,35.18,30.87,Sulawesi Selatan
2023-05-15,34.57,32.83,30.1,Sulawesi Selatan
2023-05-16,33.37,32.79,29.36,Sulawesi Selatan
2023-05-17,33.37,33.25,29.36,Sulawesi Selatan
2023-05-18,33.08,32.5,30.89,Sulawesi Selatan
2023-05-19,33.0,33.05,29.56,Sulawesi Selatan
2023-05-20,34.16,33.74,28.89,Sulawesi Selatan
2023-05-21,31.69,32.45,29.63,Sulawesi Selatan
2023-05-22,33.86,32.74,30.26,Sulawesi Selatan
2023-05-23,32.5,32.44,29.53,Sulawesi Selatan
2023-05-24,32.68,32.18,29.95,Sulawesi Selatan
2023-05-25,32.99571428571429,32.728571428571435,28.69,Sulawesi Selatan
2023-05-26,31.8,32.4,28.75,Sulawesi Selatan
2023-05-27,31.5,32.28,29.83,Sulawesi Selatan
2023-05-28,32.43224489795919,32.45979591836735,28.99,Sulawesi Selatan
2023-05-29,31.67,34.46,29.36,Sulawesi Selatan
2023-05-30,34.22,36.18,29.01,Sulawesi Selatan
2023-05-31,35.44,36.93,29.01,Sulawesi Selatan
2023-06-01,35.14,36.18,28.49,Sulawesi Selatan
2023-06-02,33.82,36.37,28.89,Sulawesi Selatan
2023-06-03,33.67,35.28,28.86,Sulawesi Selatan
2023-06-04,33.63,33.86,28.944285714285716,Sulawesi Selatan
2023-06-05,34.49,35.02,29.83,Sulawesi Selatan
2023-06-06,35.5,36.56,29.34,Sulawesi Selatan
2023-06-07,35.68,36.36,29.83,Sulawesi Selatan
2023-06-08,35.92,36.36,29.83,Sulawesi Selatan
2023-01-06,42.53,41.16,35.21,Sulawesi Tenggara
2023-01-07,41.53,41.43,35.64,Sulawesi Tenggara
2023-01-08,43.4,41.29,36.31,Sulawesi Tenggara
2023-01-09,44.07,43.96,36.27,Sulawesi Tenggara
2023-01-10,45.65,44.15,36.06,Sulawesi Tenggara
2023-01-11,45.44,42.79,35.47,Sulawesi Tenggara
2023-01-12,45.18,43.43,36.16,Sulawesi Tenggara
2023-01-13,43.87,41.89,35.25,Sulawesi Tenggara
2023-01-14,45.15,44.99,35.99,Sulawesi Tenggara
2023-01-15,43.71,44.56,34.99,Sulawesi Tenggara
2023-01-16,43.64,43.45,35.27,Sulawesi Tenggara
2023-01-17,43.95,42.87,35.08,Sulawesi Tenggara
2023-01-18,43.66,43.68,34.8,Sulawesi Tenggara
2023-01-19,42.45,41.03,34.08,Sulawesi Tenggara
2023-01-20,42.06,41.77,35.06571428571429,Sulawesi Tenggara
2023-01-21,41.11,40.39,35.03938775510204,Sulawesi Tenggara
2023-01-22,42.940000000000005,42.74,34.12,Sulawesi Tenggara
2023-01-23,42.63,41.66,34.77930029154519,Sulawesi Tenggara
2023-01-24,41.82,42.08,34.7092003331945,Sulawesi Tenggara
2023-01-25,42.05,41.43,34.65622895222229,Sulawesi Tenggara
2023-01-26,41.7,41.5,34.63569023111119,Sulawesi Tenggara
2023-01-27,41.7,41.652857142857144,34.715074549841354,Sulawesi Tenggara
2023-01-28,42.13,40.95,34.66498315900237,Sulawesi Tenggara
2023-01-29,42.34,40.94,34.611496788130985,Sulawesi Tenggara
2023-01-30,41.54,40.43,34.681710615006835,Sulawesi Tenggara
2023-01-31,41.77,41.25,34.66776923264421,Sulawesi Tenggara
2023-02-01,41.78,40.74,34.661850503994174,Sulawesi Tenggara
2023-02-02,41.85142857142858,41.69,34.66265358281873,Sulawesi Tenggara
2023-02-03,42.32,41.87,34.66650549020552,Sulawesi Tenggara
2023-02-04,42.45,41.56,34.3,Sulawesi Tenggara
2023-02-05,42.7,41.11,34.60742660182864,Sulawesi Tenggara
2023-02-06,42.3,41.12,34.52,Sulawesi Tenggara
2023-02-07,41.77,41.15,33.99,Sulawesi Tenggara
2023-02-08,42.41,42.41,33.98,Sulawesi Tenggara
2023-02-09,42.58,42.91,34.3895122392647,Sulawesi Tenggara
2023-02-10,41.42,41.94,34.54,Sulawesi Tenggara
2023-02-11,42.11,41.12,34.43,Sulawesi Tenggara
2023-02-12,41.22,42.73,34.39,Sulawesi Tenggara
2023-02-13,42.33,42.36,34.31993031989496,Sulawesi Tenggara
2023-02-14,41.95,42.06,34.37,Sulawesi Tenggara
2023-02-15,43.16,42.82,34.73,Sulawesi Tenggara
2023-02-16,42.58,42.277142857142856,34.62,Sulawesi Tenggara
2023-02-17,42.97,42.28,34.22,Sulawesi Tenggara
2023-02-18,42.1,42.4,34.98,Sulawesi Tenggara
2023-02-19,42.67,42.41816326530612,34.85,Sulawesi Tenggara
2023-02-20,42.73,42.61,35.06,Sulawesi Tenggara
2023-02-21,42.26,42.18,34.91,Sulawesi Tenggara
2023-02-22,41.87,42.36,35.15,Sulawesi Tenggara
2023-02-23,41.77,41.81,35.2,Sulawesi Tenggara
2023-02-24,40.98,42.04,34.86,Sulawesi Tenggara
2023-02-25,42.17,42.37,34.42,Sulawesi Tenggara
2023-02-26,41.26,41.76,35.5,Sulawesi Tenggara
2023-02-27,41.29,41.7,35.35,Sulawesi Tenggara
2023-02-28,41.82,42.0,34.99,Sulawesi Tenggara
2023-03-01,40.69,40.88,35.47,Sulawesi Tenggara
2023-03-02,41.29,41.12,35.5,Sulawesi Tenggara
2023-03-03,41.357142857142854,41.76,35.65,Sulawesi Tenggara
2023-03-04,41.01,41.55,35.01,Sulawesi Tenggara
2023-03-05,41.2,41.62,34.65,Sulawesi Tenggara
2023-03-06,40.81,41.65,34.37,Sulawesi Tenggara
2023-03-07,41.09,41.37,34.89,Sulawesi Tenggara
2023-03-08,41.063877551020404,40.97,34.91,Sulawesi Tenggara
2023-03-09,41.11728862973761,41.43428571428571,34.73,Sulawesi Tenggara
2023-03-10,41.63,41.02,35.3,Sulawesi Tenggara
2023-03-11,41.51,40.45,35.03,Sulawesi Tenggara
2023-03-12,41.3,40.65,34.73,Sulawesi Tenggara
2023-03-13,41.55,40.81,34.68,Sulawesi Tenggara
2023-03-14,40.91,39.18,35.35,Sulawesi Tenggara
2023-03-15,41.39,39.65,34.43,Sulawesi Tenggara
2023-03-16,41.39,39.96,34.32,Sulawesi Tenggara
2023-03-17,40.99,40.03,34.05,Sulawesi Tenggara
2023-03-18,42.89,41.06,34.92,Sulawesi Tenggara
2023-03-19,41.2,40.22,34.02,Sulawesi Tenggara
2023-03-20,41.23,39.7,34.05,Sulawesi Tenggara
2023-03-21,40.72,39.47,34.48,Sulawesi Tenggara
2023-03-22,41.86,39.21,34.59,Sulawesi Tenggara
2023-03-23,41.14,39.67,35.14,Sulawesi Tenggara
2023-03-24,41.1,39.19,35.41,Sulawesi Tenggara
2023-03-25,41.52,39.69,35.29,Sulawesi Tenggara
2023-03-26,41.54,39.66,36.08,Sulawesi Tenggara
2023-03-27,41.84,40.1,36.08,Sulawesi Tenggara
2023-03-28,42.08,40.49,35.32,Sulawesi Tenggara
2023-03-29,41.69,40.12,36.04,Sulawesi Tenggara
2023-03-30,41.9,40.99,36.18,Sulawesi Tenggara
2023-03-31,42.34,40.83,36.18,Sulawesi Tenggara
2023-04-01,42.58,41.22,35.84,Sulawesi Tenggara
2023-04-02,42.1,40.78,34.99,Sulawesi Tenggara
2023-04-03,42.38,40.97,34.96,Sulawesi Tenggara
2023-04-04,42.19,40.71,35.49,Sulawesi Tenggara
2023-04-05,41.73,40.45,34.87,Sulawesi Tenggara
2023-04-06,41.22,40.59,35.14,Sulawesi Tenggara
2023-04-07,41.82,40.26,34.77,Sulawesi Tenggara
2023-04-08,42.00285714285714,40.43,34.33,Sulawesi Tenggara
2023-04-09,41.38,39.84,34.85,Sulawesi Tenggara
2023-04-10,41.9,39.87,35.01,Sulawesi Tenggara
2023-04-11,43.06,39.75,35.11,Sulawesi Tenggara
2023-04-12,42.39,39.88,35.34,Sulawesi Tenggara
2023-04-13,42.11,39.9,35.39,Sulawesi Tenggara
2023-04-14,41.86,40.09,35.65,Sulawesi Tenggara
2023-04-15,42.12,40.67,35.84,Sulawesi Tenggara
2023-04-16,42.4,40.29,36.18,Sulawesi Tenggara
2023-04-17,42.48,40.18,36.81,Sulawesi Tenggara
2023-04-18,42.23,40.55,35.760000000000005,Sulawesi Tenggara
2023-04-19,42.64,39.98,35.87,Sulawesi Tenggara
2023-04-20,42.21,40.49,36.57,Sulawesi Tenggara
2023-04-21,42.65,40.32,36.04,Sulawesi Tenggara
2023-04-22,51.3,40.354285714285716,38.26,Sulawesi Tenggara
2023-04-23,41.13,42.73,36.498571428571424,Sulawesi Tenggara
2023-04-24,42.57,41.18,36.46,Sulawesi Tenggara
2023-04-25,43.49,40.800612244897955,36.06,Sulawesi Tenggara
2023-04-26,43.61,41.15,36.61,Sulawesi Tenggara
2023-04-27,43.44,41.35,35.27,Sulawesi Tenggara
2023-04-28,43.03,41.94,36.13,Sulawesi Tenggara
2023-04-29,43.47,41.77,35.76,Sulawesi Tenggara
2023-04-30,43.11,41.82,35.73,Sulawesi Tenggara
2023-05-01,42.85,42.01,36.00285714285714,Sulawesi Tenggara
2023-05-02,43.73,42.55,36.48,Sulawesi Tenggara
2023-05-03,42.15,40.57,35.42,Sulawesi Tenggara
2023-05-04,43.06,40.52,34.04,Sulawesi Tenggara
2023-05-05,42.97,40.75,35.15,Sulawesi Tenggara
2023-05-06,43.2,41.59,35.65,Sulawesi Tenggara
2023-05-07,43.21,40.47,36.32,Sulawesi Tenggara
2023-05-08,43.56,40.89,35.33,Sulawesi Tenggara
2023-05-09,43.29,41.5,36.13,Sulawesi Tenggara
2023-05-10,43.56,41.8,35.12,Sulawesi Tenggara
2023-05-11,44.13,41.56,35.01,Sulawesi Tenggara
2023-05-12,43.49,41.89,35.04,Sulawesi Tenggara
2023-05-13,43.49142857142857,41.72,35.71,Sulawesi Tenggara
2023-05-14,43.32,41.49,35.52,Sulawesi Tenggara
2023-05-15,43.98,41.62,35.79,Sulawesi Tenggara
2023-05-16,44.11,41.41,35.79,Sulawesi Tenggara
2023-05-17,44.35,41.79,35.38,Sulawesi Tenggara
2023-05-18,44.25,40.86,35.14,Sulawesi Tenggara
2023-05-19,44.25,41.05,35.87,Sulawesi Tenggara
2023-05-20,44.17,40.72,35.6,Sulawesi Tenggara
2023-05-21,44.2,41.37,35.41,Sulawesi Tenggara
2023-05-22,44.18714285714286,40.9,35.52,Sulawesi Tenggara
2023-05-23,43.87,40.96,36.0,Sulawesi Tenggara
2023-05-24,44.18244897959183,41.09285714285715,35.89,Sulawesi Tenggara
2023-05-25,43.49,40.99326530612245,36.53,Sulawesi Tenggara
2023-05-26,43.54,41.37,35.57,Sulawesi Tenggara
2023-05-27,43.29,41.19,36.1,Sulawesi Tenggara
2023-05-28,43.54,41.19,36.33,Sulawesi Tenggara
2023-05-29,43.77,41.62,35.87,Sulawesi Tenggara
2023-05-30,44.18,42.38,36.68,Sulawesi Tenggara
2023-05-31,43.71320699708455,42.97,36.91,Sulawesi Tenggara
2023-06-01,44.51,42.58,36.71,Sulawesi Tenggara
2023-06-02,43.85,43.07,36.47,Sulawesi Tenggara
2023-06-03,43.71,42.25,35.86,Sulawesi Tenggara
2023-06-04,44.17,42.294285714285714,34.96,Sulawesi Tenggara
2023-06-05,44.58,42.11,35.37,Sulawesi Tenggara
2023-06-06,45.14,43.13,36.137142857142855,Sulawesi Tenggara
2023-06-07,44.77,43.22,36.59,Sulawesi Tenggara
2023-06-08,44.08,42.09,36.7,Sulawesi Tenggara
2023-01-06,41.29,39.73,37.48,Gorontalo
2023-01-07,44.82,38.71,41.79,Gorontalo
2023-01-08,37.78,41.17,41.36,Gorontalo
2023-01-09,39.78,40.42,38.57,Gorontalo
2023-01-10,42.35,38.58,42.9,Gorontalo
2023-01-11,42.96,38.94,39.91,Gorontalo
2023-01-12,42.71,41.22,40.36,Gorontalo
2023-01-13,40.68,37.91,37.25,Gorontalo
2023-01-14,39.82,36.27,38.56,Gorontalo
2023-01-15,38.96,36.63,39.4,Gorontalo
2023-01-16,38.3,32.84,31.87,Gorontalo
2023-01-17,36.86,35.14,35.61,Gorontalo
2023-01-18,36.75,35.0,36.55,Gorontalo
2023-01-19,36.95,35.61,37.13,Gorontalo
2023-01-20,36.37,34.75,33.1,Gorontalo
2023-01-21,34.61,31.82,36.03142857142857,Gorontalo
2023-01-22,35.65,34.57,34.64,Gorontalo
2023-01-23,32.81,33.36,32.77,Gorontalo
2023-01-24,33.83,31.09,35.11877551020408,Gorontalo
2023-01-25,33.65,33.0,31.16,Gorontalo
2023-01-26,33.66,33.34,31.08,Gorontalo
2023-01-27,33.66,31.19,33.41431486880466,Gorontalo
2023-01-28,33.1,33.63,30.91,Gorontalo
2023-01-29,34.16,33.0,33.28,Gorontalo
2023-01-30,33.69,31.18,32.53329862557268,Gorontalo
2023-01-31,35.0,33.47,31.55,Gorontalo
2023-02-01,33.84571428571429,30.73,31.08,Gorontalo
2023-02-02,33.873673469387754,31.91,32.96,Gorontalo
2023-02-03,33.12,32.15857142857143,31.39,Gorontalo
2023-02-04,35.28,33.0,31.37,Gorontalo
2023-02-05,34.89,31.79,31.43,Gorontalo
2023-02-06,34.7,32.2,30.9,Gorontalo
2023-02-07,34.48,32.01,31.24,Gorontalo
2023-02-08,34.1,31.52,31.94,Gorontalo
2023-02-09,34.34909620991253,32.42,31.604285714285716,Gorontalo
2023-02-10,33.26,31.76,32.21,Gorontalo
2023-02-11,33.56,31.76,33.49,Gorontalo
2023-02-12,34.19129945855893,31.81,31.43,Gorontalo
2023-02-13,32.79,32.07,30.77,Gorontalo
2023-02-14,33.95,31.45,31.812040816326537,Gorontalo
2023-02-15,33.96,33.09,31.04,Gorontalo
2023-02-16,35.0,33.92,31.765189504373183,Gorontalo
2023-02-17,34.77,31.29,32.41,Gorontalo
2023-02-18,34.3,31.92,32.56,Gorontalo
2023-02-19,36.69,34.05,32.66,Gorontalo
2023-02-20,34.1,32.84,31.859604331528534,Gorontalo
2023-02-21,34.681428571428576,32.651428571428575,32.015262093175465,Gorontalo
2023-02-22,34.785918367346945,31.07,30.67,Gorontalo
2023-02-23,34.903906705539356,30.49,31.99143656129674,Gorontalo
2023-02-24,34.89017909204498,30.86,34.21,Gorontalo
2023-02-25,34.907347533765694,30.5,31.0,Gorontalo
